site_id_from;site_id_to;iwait;inveht;xwait;xpen;xnum;cost
2786;3318;1.57;16.28;10.79;10.0;2.0;38.64
2787;3318;0.79;13.48;10.79;10.0;2.0;35.06
2788;3318;1.57;13.87;10.79;10.0;2.0;36.23
2790;3318;0.75;13.01;10.73;10.0;2.0;34.48
2791;3318;0.72;10.84;10.0;5.0;1.0;26.55
2793;3318;0.86;27.36;10.85;10.0;2.0;49.07
2794;3318;0.82;25.45;10.85;10.0;2.0;47.12
2795;3318;2.31;23.01;10.85;10.0;2.0;46.17
2811;3318;0.83;9.84;10.0;5.0;1.0;25.68
2814;3318;0.94;11.7;10.58;8.75;1.75;31.97
2860;3318;2.5;16.25;10.0;5.0;1.0;33.75
2861;3318;0.79;12.54;10.0;5.0;1.0;28.33
2862;3318;2.5;19.73;10.0;5.0;1.0;37.23
2863;3318;4.29;21.22;10.0;5.0;1.0;40.51
2924;3318;1.76;18.8;10.78;10.0;2.0;41.35
2925;3318;1.25;24.84;10.39;7.29;1.46;43.77
2926;3318;0.75;13.88;10.84;10.0;2.0;35.47
2937;3318;0.83;15.47;10.85;10.0;2.0;37.16
3014;3318;3.33;21.35;10.38;7.22;1.44;42.29
3317;3318;10.0;1.55;0.0;0.0;0.0;11.55
3349;3318;3.33;15.42;10.72;10.0;2.0;39.46
3798;3318;3.33;21.17;10.38;7.22;1.44;42.1
3799;3318;1.5;20.76;10.64;8.75;1.75;41.65
3962;3318;10.0;4.94;0.0;0.0;0.0;14.94
4077;3318;5.0;15.04;15.0;10.0;2.0;45.04
4138;3318;0.91;18.74;10.81;10.0;2.0;40.46
4142;3318;1.11;19.73;10.85;10.0;2.0;41.69
4149;3318;7.5;21.78;10.85;10.0;2.0;50.13
4151;3318;6.0;21.12;10.0;5.0;1.0;42.12
4187;3318;4.29;25.17;10.83;10.0;2.0;50.29
4276;3318;1.43;26.72;10.79;10.0;2.0;48.94
4304;3318;2.0;24.07;10.85;10.0;2.0;46.92
4308;3318;1.88;25.99;10.85;10.0;2.0;48.71
4309;3318;7.5;37.42;16.0;10.0;2.0;70.92
4351;3318;7.5;9.24;12.27;10.0;2.0;39.01
4352;3318;7.5;10.51;12.27;10.0;2.0;40.28
4355;3318;2.73;20.25;10.83;6.82;1.36;40.63
4357;3318;0.83;12.99;10.85;10.0;2.0;34.67
6159;3318;2.73;18.58;10.85;10.0;2.0;42.16
1658;4304;0.83;8.29;3.75;5.0;1.0;17.87
1659;4304;0.83;7.58;3.75;5.0;1.0;17.16
2025;4304;1.43;10.98;3.65;6.9;1.38;22.96
2359;4304;6.0;5.43;2.73;5.0;1.0;19.16
2360;4304;1.25;3.11;2.73;5.0;1.0;12.09
2363;4304;1.11;6.32;2.73;5.0;1.0;15.16
2368;4304;3.75;2.31;0.0;0.0;0.0;6.06
2369;4304;1.07;6.81;7.78;10.0;2.0;25.66
2576;4304;4.29;4.47;0.0;0.0;0.0;8.76
2589;4304;1.88;4.87;0.0;0.0;0.0;6.74
2590;4304;1.88;3.52;0.0;0.0;0.0;5.39
2591;4304;1.88;2.38;0.0;0.0;0.0;4.25
2592;4304;1.88;1.31;0.0;0.0;0.0;3.19
2593;4304;1.2;3.05;1.14;3.6;0.72;8.98
2594;4304;1.58;1.2;0.0;0.0;0.0;2.78
2597;4304;2.73;2.16;0.0;0.0;0.0;4.89
2616;4304;0.81;14.03;1.88;5.0;1.0;21.71
2628;4304;3.75;3.85;0.0;0.0;0.0;7.6
2629;4304;3.75;4.75;0.0;0.0;0.0;8.5
2630;4304;3.75;5.92;0.0;0.0;0.0;9.67
2686;4304;2.14;16.61;3.82;10.0;2.0;32.57
2785;4304;1.63;6.92;3.75;5.0;1.0;17.3
2786;4304;1.63;8.29;3.75;5.0;1.0;18.67
2787;4304;0.7;7.72;3.63;5.0;1.0;17.05
2788;4304;0.8;9.4;3.61;7.55;1.51;21.36
2790;4304;3.75;9.46;2.73;5.0;1.0;20.94
2791;4304;0.65;10.89;3.57;5.0;1.0;20.12
2793;4304;0.86;9.5;3.75;5.0;1.0;19.11
2794;4304;1.38;7.1;3.75;5.0;1.0;17.23
2795;4304;2.31;7.17;3.75;5.0;1.0;18.23
2811;4304;0.75;8.77;2.73;5.0;1.0;17.25
2814;4304;0.65;10.47;3.48;10.0;2.0;24.6
2860;4304;2.0;8.41;3.28;8.67;1.73;22.36
2861;4304;0.75;6.4;2.73;5.0;1.0;14.88
2862;4304;1.88;8.01;3.29;8.75;1.75;21.92
2863;4304;2.14;8.96;3.48;10.0;2.0;24.58
2924;4304;3.75;5.26;2.73;5.0;1.0;16.74
2925;4304;2.73;6.78;2.73;5.0;1.0;17.23
2926;4304;0.75;4.73;2.73;5.0;1.0;13.21
2937;4304;2.14;5.46;1.88;5.0;1.0;14.47
3014;4304;7.5;3.32;2.73;5.0;1.0;18.55
3317;4304;2.46;16.31;2.69;10.0;2.0;31.45
3318;4304;5.0;28.03;3.37;10.0;2.0;46.4
3349;4304;3.75;6.92;2.73;5.0;1.0;18.4
3798;4304;7.5;4.2;2.73;5.0;1.0;19.43
3799;4304;2.0;5.25;2.73;5.0;1.0;14.98
3962;4304;4.29;16.95;3.48;10.0;2.0;34.71
4077;4304;5.0;27.04;4.54;10.0;2.0;46.58
4138;4304;1.25;3.86;2.73;5.0;1.0;12.84
4142;4304;1.11;4.68;2.73;5.0;1.0;13.52
4149;4304;7.5;6.73;2.73;5.0;1.0;21.96
4151;4304;6.0;9.61;3.48;10.0;2.0;29.09
4187;4304;4.29;7.56;3.48;10.0;2.0;25.32
4276;4304;1.43;12.45;4.58;10.0;2.0;28.46
4308;4304;1.88;2.95;3.75;5.0;1.0;13.57
4309;4304;7.5;6.2;4.29;5.0;1.0;22.99
4351;4304;3.75;10.71;3.85;10.0;2.0;28.31
4352;4304;3.75;10.72;3.85;10.0;2.0;28.32
4355;4304;1.15;7.35;2.86;8.08;1.62;19.44
4357;4304;1.15;8.67;2.86;8.08;1.62;20.76
6159;4304;2.73;4.57;0.0;0.0;0.0;7.3
1658;4308;0.83;8.06;3.88;10.0;2.0;22.77
1659;4308;0.83;7.35;3.88;10.0;2.0;22.06
2025;4308;0.64;8.6;9.6;10.0;2.0;28.84
2359;4308;6.0;5.13;4.6;10.0;2.0;25.73
2360;4308;1.25;2.81;4.6;10.0;2.0;18.66
2363;4308;1.11;5.34;3.88;10.0;2.0;20.33
2368;4308;2.0;2.08;1.88;5.0;1.0;10.96
2369;4308;1.36;39.27;4.18;10.0;2.0;54.82
2576;4308;4.29;2.69;0.0;0.0;0.0;6.98
2589;4308;3.33;6.96;0.0;0.0;0.0;10.29
2590;4308;3.33;5.61;0.0;0.0;0.0;8.94
2591;4308;3.33;4.47;0.0;0.0;0.0;7.8
2592;4308;3.33;3.4;0.0;0.0;0.0;6.73
2593;4308;4.29;1.96;0.0;0.0;0.0;6.25
2594;4308;1.88;0.93;0.0;0.0;0.0;2.81
2597;4308;2.73;1.86;1.88;5.0;1.0;11.46
2616;4308;0.81;16.12;3.33;5.0;1.0;25.26
2628;4308;2.0;3.62;1.88;5.0;1.0;12.5
2629;4308;2.0;4.52;1.88;5.0;1.0;13.4
2630;4308;2.0;5.69;1.88;5.0;1.0;14.57
2686;4308;2.14;21.81;5.0;10.0;2.0;38.95
2785;4308;1.63;6.69;3.88;10.0;2.0;22.2
2786;4308;1.63;8.06;3.88;10.0;2.0;23.57
2787;4308;0.7;7.48;3.96;10.0;2.0;22.14
2788;4308;1.63;10.9;3.88;10.0;2.0;26.41
2790;4308;3.75;9.16;4.6;10.0;2.0;27.51
2791;4308;0.79;10.45;3.88;10.0;2.0;25.12
2793;4308;0.86;9.27;3.88;10.0;2.0;24.01
2794;4308;1.38;6.87;3.88;10.0;2.0;22.13
2795;4308;2.31;6.94;3.88;10.0;2.0;23.12
2811;4308;0.75;8.47;4.6;10.0;2.0;23.82
2814;4308;0.65;25.72;4.17;10.0;2.0;40.54
2860;4308;7.5;14.83;3.33;5.0;1.0;30.66
2861;4308;0.68;6.7;4.49;9.55;1.91;21.41
2862;4308;7.5;11.42;3.33;5.0;1.0;27.25
2863;4308;2.14;13.66;8.58;10.0;2.0;34.39
2924;4308;3.75;4.96;4.6;10.0;2.0;23.31
2925;4308;2.73;6.48;4.6;10.0;2.0;23.81
2926;4308;0.6;5.73;4.35;9.0;1.8;19.68
2937;4308;2.14;7.55;3.33;5.0;1.0;18.02
3014;4308;7.5;7.37;3.33;5.0;1.0;23.2
3317;4308;2.46;18.4;4.14;10.0;2.0;35.0
3318;4308;5.0;30.22;4.13;10.0;2.0;49.35
3349;4308;3.75;6.62;4.6;10.0;2.0;24.97
3798;4308;7.5;8.25;3.33;5.0;1.0;24.08
3799;4308;2.0;6.11;4.26;8.67;1.73;21.04
3962;4308;0.86;28.35;4.14;10.0;2.0;43.35
4077;4308;5.0;33.22;4.18;10.0;2.0;52.4
4138;4308;1.25;3.56;4.6;10.0;2.0;19.41
4142;4308;1.11;3.7;3.88;10.0;2.0;18.69
4149;4308;7.5;10.78;3.33;5.0;1.0;26.61
4151;4308;6.0;12.81;10.83;10.0;2.0;39.64
4187;4308;4.29;13.77;6.33;10.0;2.0;34.39
4276;4308;6.0;43.57;4.18;10.0;2.0;63.75
4304;4308;3.33;2.09;0.0;0.0;0.0;5.42
4309;4308;7.5;6.65;4.29;5.0;1.0;23.44
4351;4308;3.75;19.04;5.24;10.0;2.0;38.03
4352;4308;7.5;14.19;6.33;10.0;2.0;38.02
4355;4308;3.0;12.47;3.33;5.0;1.0;23.8
4357;4308;3.0;13.79;3.33;5.0;1.0;25.12
6159;4308;2.73;4.27;1.88;5.0;1.0;13.87
1658;2593;0.83;8.42;4.29;5.0;1.0;18.54
1659;2593;0.83;7.71;4.29;5.0;1.0;17.83
2025;2593;0.64;7.28;7.82;8.62;1.72;24.35
2359;2593;6.0;8.86;4.29;5.0;1.0;24.15
2360;2593;1.25;6.54;4.29;5.0;1.0;17.08
2363;2593;1.11;5.7;4.29;5.0;1.0;16.1
2368;2593;4.29;2.44;0.0;0.0;0.0;6.73
2369;2593;5.0;8.9;5.08;10.0;2.0;28.98
2576;2593;1.67;0.73;0.0;0.0;0.0;2.4
2589;2593;4.29;10.53;0.0;0.0;0.0;14.82
2590;2593;4.29;9.18;0.0;0.0;0.0;13.47
2591;2593;4.29;8.04;0.0;0.0;0.0;12.33
2592;2593;4.29;6.97;0.0;0.0;0.0;11.26
2594;2593;4.29;1.29;0.0;0.0;0.0;5.58
2597;2593;0.86;3.44;4.29;5.0;1.0;13.58
2616;2593;0.79;11.96;5.08;10.0;2.0;27.83
2628;2593;4.29;3.98;0.0;0.0;0.0;8.27
2629;2593;4.29;4.88;0.0;0.0;0.0;9.17
2630;2593;4.29;6.05;0.0;0.0;0.0;10.34
2686;2593;3.75;14.97;5.08;10.0;2.0;33.8
2785;2593;1.63;7.05;4.29;5.0;1.0;17.97
2786;2593;1.63;8.42;4.29;5.0;1.0;19.34
2787;2593;0.79;7.91;4.29;5.0;1.0;17.99
2788;2593;1.63;11.26;4.29;5.0;1.0;22.18
2790;2593;1.14;13.8;4.29;5.0;1.0;24.23
2791;2593;0.79;10.81;4.29;5.0;1.0;20.89
2793;2593;0.86;9.63;4.29;5.0;1.0;19.78
2794;2593;1.38;7.23;4.29;5.0;1.0;17.9
2795;2593;2.31;7.3;4.29;5.0;1.0;18.89
2811;2593;0.75;10.05;5.14;10.0;2.0;25.94
2814;2593;3.0;16.18;5.14;10.0;2.0;34.32
2860;2593;2.0;10.0;5.08;10.0;2.0;27.08
2861;2593;0.79;8.85;4.29;5.0;1.0;18.93
2862;2593;1.88;10.17;5.09;10.0;2.0;27.13
2863;2593;4.29;12.16;5.08;10.0;2.0;31.52
2924;2593;3.75;8.69;4.29;5.0;1.0;21.73
2925;2593;2.73;10.21;4.29;5.0;1.0;22.22
2926;2593;0.59;7.14;4.96;8.92;1.78;21.61
2937;2593;2.14;11.12;4.29;5.0;1.0;22.54
3014;2593;7.5;4.6;5.14;10.0;2.0;27.24
3317;2593;1.55;20.58;5.09;10.0;2.0;37.22
3318;2593;10.0;28.3;5.14;10.0;2.0;53.44
3349;2593;3.75;10.35;4.29;5.0;1.0;23.39
3798;2593;3.33;7.58;6.18;10.0;2.0;27.1
3799;2593;2.73;8.71;4.29;5.0;1.0;20.72
3962;2593;0.94;24.26;5.14;10.0;2.0;40.33
4077;2593;5.0;27.17;5.08;10.0;2.0;47.25
4138;2593;1.25;7.29;4.29;5.0;1.0;17.83
4142;2593;1.11;4.06;4.29;5.0;1.0;14.46
4149;2593;7.5;8.01;5.14;10.0;2.0;30.65
4151;2593;6.0;12.06;5.08;10.0;2.0;33.14
4187;2593;4.29;14.1;7.01;10.0;2.0;35.4
4276;2593;1.43;12.58;5.12;10.0;2.0;29.13
4304;2593;4.29;5.66;0.0;0.0;0.0;9.95
4308;2593;1.88;3.08;4.29;5.0;1.0;14.24
4309;2593;7.5;4.69;1.67;5.0;1.0;18.86
4351;2593;3.75;13.94;6.04;10.0;2.0;33.73
4352;2593;3.75;13.94;6.04;10.0;2.0;33.74
4355;2593;3.0;16.04;4.29;5.0;1.0;28.33
4357;2593;1.76;15.76;4.61;7.06;1.41;29.2
6159;2593;2.73;4.63;4.29;5.0;1.0;16.64
1658;6159;0.83;10.51;4.73;10.0;2.0;26.07
1659;6159;0.83;9.8;4.73;10.0;2.0;25.36
2025;6159;3.75;6.06;3.48;10.0;2.0;23.29
2359;6159;6.0;4.14;2.73;5.0;1.0;17.87
2360;6159;1.25;1.82;2.73;5.0;1.0;10.8
2363;6159;1.11;5.03;2.73;5.0;1.0;13.87
2368;6159;1.11;1.77;2.73;5.0;1.0;10.61
2369;6159;1.36;5.0;8.73;10.0;2.0;25.09
2576;6159;2.73;5.15;0.0;0.0;0.0;7.88
2589;6159;1.11;6.33;3.23;8.33;1.67;19.0
2590;6159;3.33;8.05;2.73;5.0;1.0;19.11
2591;6159;2.14;5.01;2.73;5.0;1.0;14.88
2592;6159;3.33;5.84;2.73;5.0;1.0;16.9
2593;6159;2.73;4.42;0.0;0.0;0.0;7.15
2594;6159;2.73;3.38;0.0;0.0;0.0;6.11
2597;6159;2.73;0.87;0.0;0.0;0.0;3.6
2616;6159;0.79;8.22;3.48;10.0;2.0;22.49
2628;6159;2.0;6.07;2.73;5.0;1.0;15.8
2629;6159;2.0;6.97;2.73;5.0;1.0;16.7
2630;6159;2.0;8.14;2.73;5.0;1.0;17.87
2686;6159;2.14;15.45;4.76;10.0;2.0;32.36
2785;6159;0.8;9.65;4.09;10.0;2.0;24.54
2786;6159;1.57;8.85;3.48;10.0;2.0;23.9
2787;6159;0.7;6.04;3.39;9.42;1.88;19.54
2788;6159;1.57;6.44;3.48;10.0;2.0;21.49
2790;6159;3.75;8.17;2.73;5.0;1.0;19.65
2791;6159;0.65;7.68;3.35;9.13;1.83;20.81
2793;6159;0.86;11.72;4.73;10.0;2.0;27.31
2794;6159;1.52;7.81;3.84;10.0;2.0;23.16
2795;6159;0.91;9.44;4.19;10.0;2.0;24.55
2811;6159;0.75;7.48;2.73;5.0;1.0;15.96
2814;6159;0.65;9.18;3.48;10.0;2.0;23.31
2860;6159;2.0;7.12;3.28;8.67;1.73;21.07
2861;6159;0.75;5.11;2.73;5.0;1.0;13.59
2862;6159;1.88;6.72;3.29;8.75;1.75;20.63
2863;6159;2.14;7.67;3.48;10.0;2.0;23.29
2924;6159;3.75;3.97;2.73;5.0;1.0;15.45
2925;6159;2.73;5.49;2.73;5.0;1.0;15.94
2926;6159;0.75;3.44;2.73;5.0;1.0;11.92
2937;6159;6.0;2.94;2.73;5.0;1.0;16.67
3014;6159;7.5;2.03;2.73;5.0;1.0;17.26
3317;6159;1.55;19.64;5.36;10.0;2.0;36.55
3318;6159;10.0;25.96;10.23;10.0;2.0;56.19
3349;6159;3.75;5.63;2.73;5.0;1.0;17.11
3798;6159;7.5;2.91;2.73;5.0;1.0;18.14
3799;6159;2.0;3.96;2.73;5.0;1.0;13.69
3962;6159;4.29;15.66;3.48;10.0;2.0;33.42
4138;6159;1.25;2.57;2.73;5.0;1.0;11.55
4142;6159;1.11;3.39;2.73;5.0;1.0;12.23
4149;6159;7.5;5.44;2.73;5.0;1.0;20.67
4151;6159;6.0;8.32;3.48;10.0;2.0;27.8
4187;6159;4.29;6.27;3.48;10.0;2.0;24.03
4304;6159;3.33;4.53;2.73;5.0;1.0;15.59
4308;6159;1.88;2.41;3.84;10.0;2.0;18.12
4309;6159;7.5;9.11;2.73;5.0;1.0;24.34
4351;6159;3.75;9.92;4.98;10.0;2.0;28.65
4352;6159;7.5;6.69;3.48;10.0;2.0;27.67
4355;6159;1.15;4.17;3.48;10.0;2.0;18.8
4357;6159;1.15;5.49;3.48;10.0;2.0;20.12
1658;4077;0.88;20.51;5.79;10.0;2.0;37.18
1659;4077;2.31;21.52;5.79;10.0;2.0;39.62
2025;4077;1.0;24.8;5.81;10.0;2.0;41.61
2359;4077;0.86;18.63;5.8;10.0;2.0;35.29
2360;4077;3.33;22.6;5.0;5.0;1.0;35.93
2363;4077;1.76;27.69;5.38;7.35;1.47;42.19
2368;4077;3.33;25.9;5.0;5.0;1.0;39.23
2369;4077;1.36;19.88;5.79;10.0;2.0;37.03
2576;4077;1.67;26.66;7.35;10.0;2.0;45.68
2589;4077;1.58;17.79;5.64;8.95;1.79;33.96
2590;4077;2.0;17.88;5.81;10.0;2.0;35.69
2591;4077;1.5;19.06;5.8;10.0;2.0;36.36
2592;4077;2.0;20.25;5.81;10.0;2.0;38.06
2593;4077;1.67;26.47;7.35;10.0;2.0;45.49
2594;4077;3.75;22.85;5.81;10.0;2.0;42.41
2597;4077;0.4;14.81;5.8;10.0;2.0;31.0
2616;4077;5.0;7.32;0.0;0.0;0.0;12.32
2628;4077;1.25;26.03;6.79;10.0;2.0;44.06
2629;4077;0.66;25.95;7.02;10.0;2.0;43.62
2630;4077;0.79;13.23;5.79;10.0;2.0;29.81
2686;4077;2.14;13.12;5.0;5.0;1.0;25.27
2785;4077;1.57;15.46;5.79;10.0;2.0;32.82
2786;4077;1.57;14.17;5.79;10.0;2.0;31.53
2787;4077;0.79;11.37;5.79;10.0;2.0;27.95
2788;4077;1.57;11.76;5.79;10.0;2.0;29.12
2790;4077;0.99;14.75;5.21;6.32;1.26;27.27
2791;4077;0.39;12.33;5.0;5.0;1.0;22.72
2793;4077;1.2;27.97;5.8;10.0;2.0;44.97
2794;4077;1.11;27.78;5.91;10.0;2.0;44.8
2795;4077;2.31;25.44;5.79;10.0;2.0;43.54
2811;4077;0.83;13.55;5.0;5.0;1.0;24.38
2814;4077;0.65;15.25;5.83;10.0;2.0;31.73
2860;4077;2.0;11.58;5.79;10.0;2.0;29.37
2861;4077;0.79;10.43;5.0;5.0;1.0;21.22
2862;4077;2.5;12.25;5.79;10.0;2.0;30.54
2863;4077;2.14;15.47;5.8;10.0;2.0;33.42
2924;4077;1.36;18.49;5.48;7.95;1.59;33.29
2925;4077;2.31;15.17;5.81;10.0;2.0;33.29
2926;4077;0.75;12.1;5.79;10.0;2.0;28.64
2937;4077;0.83;12.96;5.81;10.0;2.0;29.61
3014;4077;6.0;16.26;5.79;10.0;2.0;38.05
3317;4077;5.0;4.89;0.0;0.0;0.0;9.89
3318;4077;10.0;6.55;5.0;5.0;1.0;26.55
3349;4077;3.33;18.49;5.0;5.0;1.0;31.82
3798;4077;6.0;15.22;5.79;10.0;2.0;37.01
3799;4077;1.67;15.64;5.8;10.0;2.0;33.11
3962;4077;10.0;8.28;5.0;5.0;1.0;28.28
4138;4077;3.33;21.35;5.0;5.0;1.0;34.68
4142;4077;3.33;27.52;5.0;5.0;1.0;40.85
4149;4077;7.5;28.12;8.33;10.0;2.0;53.95
4151;4077;6.0;13.64;5.79;10.0;2.0;35.43
4187;4077;4.29;16.57;5.81;10.0;2.0;36.67
4276;4077;1.43;24.61;5.79;10.0;2.0;41.83
4304;4077;2.0;21.82;5.81;10.0;2.0;39.63
4308;4077;1.88;26.54;8.33;10.0;2.0;46.75
4309;4077;7.5;26.13;5.81;10.0;2.0;49.44
4351;4077;7.5;13.84;5.0;5.0;1.0;31.34
4352;4077;7.5;15.11;5.0;5.0;1.0;32.61
4355;4077;1.67;16.12;5.62;8.89;1.78;32.3
4357;4077;0.83;10.48;5.81;10.0;2.0;27.12
6159;4077;2.73;24.92;8.33;10.0;2.0;45.98
1658;4149;0.83;7.05;8.29;10.0;2.0;26.17
1659;4149;0.83;6.34;8.29;10.0;2.0;25.46
2025;4149;1.43;11.72;8.27;10.0;2.0;31.43
2359;4149;1.3;8.15;8.23;10.0;2.0;27.68
2360;4149;1.0;6.84;8.19;10.0;2.0;26.04
2363;4149;0.39;10.71;8.22;10.0;2.0;29.32
2368;4149;1.11;7.04;8.17;10.0;2.0;26.31
2369;4149;5.0;3.81;8.29;10.0;2.0;27.1
2576;4149;1.67;10.25;8.21;10.0;2.0;30.13
2589;4149;1.67;4.9;8.25;10.0;2.0;24.82
2590;4149;1.88;8.13;13.5;10.0;2.0;33.51
2591;4149;6.0;6.99;7.5;5.0;1.0;25.49
2592;4149;1.25;9.63;11.55;10.0;2.0;32.43
2593;4149;1.67;9.52;8.21;10.0;2.0;29.4
2594;4149;1.11;8.93;8.24;10.0;2.0;28.29
2597;4149;0.67;6.14;7.5;5.0;1.0;19.3
2616;4149;0.79;4.99;7.5;5.0;1.0;18.28
2628;4149;1.88;6.78;8.29;10.0;2.0;26.95
2629;4149;0.8;6.36;8.29;10.0;2.0;25.44
2630;4149;0.79;4.68;7.5;5.0;1.0;17.97
2686;4149;2.14;5.17;8.29;10.0;2.0;25.61
2785;4149;1.57;6.91;7.5;5.0;1.0;20.98
2786;4149;1.57;5.62;7.5;5.0;1.0;19.69
2787;4149;0.79;2.82;7.5;5.0;1.0;16.11
2788;4149;1.57;3.21;7.5;5.0;1.0;17.28
2790;4149;1.14;3.43;7.5;5.0;1.0;17.07
2791;4149;0.79;3.84;7.5;5.0;1.0;17.13
2793;4149;0.86;10.28;8.29;10.0;2.0;29.43
2794;4149;0.82;8.37;8.29;10.0;2.0;27.48
2795;4149;2.31;5.93;8.29;10.0;2.0;26.53
2811;4149;0.75;4.25;7.5;5.0;1.0;17.5
2814;4149;0.65;5.95;8.25;10.0;2.0;24.85
2860;4149;7.5;4.05;0.0;0.0;0.0;11.55
2861;4149;7.5;1.88;0.0;0.0;0.0;9.38
2862;4149;7.5;0.64;0.0;0.0;0.0;8.14
2863;4149;4.29;2.13;7.5;5.0;1.0;18.92
2924;4149;1.0;6.79;8.25;10.0;2.0;26.04
2925;4149;1.0;4.89;8.25;10.0;2.0;24.14
2926;4149;0.75;3.55;7.5;5.0;1.0;16.8
2937;4149;2.14;7.12;7.98;8.21;1.64;25.46
3014;4149;6.0;4.65;7.5;5.0;1.0;23.15
3317;4149;2.46;7.27;8.29;10.0;2.0;28.02
3318;4149;5.0;17.71;7.89;7.5;1.5;38.11
3349;4149;3.33;5.96;8.64;10.0;2.0;27.93
3798;4149;6.0;3.61;7.5;5.0;1.0;22.11
3799;4149;6.0;3.06;7.5;5.0;1.0;21.56
3962;4149;3.0;13.23;8.03;8.5;1.7;32.75
4077;4149;5.0;20.2;8.29;10.0;2.0;43.49
4138;4149;0.71;7.25;8.21;10.0;2.0;26.18
4142;4149;1.11;8.66;8.17;10.0;2.0;27.93
4151;4149;6.0;2.03;7.5;5.0;1.0;20.53
4187;4149;4.29;6.38;8.25;10.0;2.0;28.92
4276;4149;1.43;16.06;8.29;10.0;2.0;35.78
4304;4149;3.33;11.0;8.29;10.0;2.0;32.62
4308;4149;1.88;8.91;8.29;10.0;2.0;29.07
4309;4149;7.5;18.33;13.5;10.0;2.0;49.33
4351;4149;3.75;6.59;8.27;10.0;2.0;28.61
4352;4149;3.75;6.6;8.27;10.0;2.0;28.62
4355;4149;4.29;4.76;7.5;5.0;1.0;21.55
4357;4149;4.29;3.45;7.5;5.0;1.0;20.24
6159;4149;2.73;7.51;8.17;10.0;2.0;28.4
1658;3317;0.88;14.36;3.06;10.0;2.0;28.3
1659;3317;0.91;14.45;4.62;10.0;2.0;29.98
2025;3317;1.0;18.65;3.08;10.0;2.0;32.73
2359;3317;0.86;12.48;3.07;10.0;2.0;26.41
2360;3317;3.33;16.45;2.27;5.0;1.0;27.06
2363;3317;1.76;21.54;2.65;7.35;1.47;33.31
2368;3317;3.33;19.75;2.27;5.0;1.0;30.36
2369;3317;1.07;13.29;3.61;10.0;2.0;27.98
2576;3317;1.2;20.22;4.91;10.0;2.0;36.33
2589;3317;1.58;11.64;2.91;8.95;1.79;25.08
2590;3317;2.0;11.73;3.08;10.0;2.0;26.81
2591;3317;1.5;12.91;3.08;10.0;2.0;27.49
2592;3317;2.0;14.1;3.08;10.0;2.0;29.18
2593;3317;1.2;19.88;4.91;10.0;2.0;35.98
2594;3317;1.25;17.38;4.78;10.0;2.0;33.41
2597;3317;0.4;8.66;3.07;10.0;2.0;22.13
2616;3317;2.27;1.17;0.0;0.0;0.0;3.44
2628;3317;1.88;14.66;5.63;10.0;2.0;32.16
2629;3317;0.8;14.24;5.63;10.0;2.0;30.66
2630;3317;0.79;7.08;3.06;10.0;2.0;20.93
2686;3317;2.14;6.97;2.27;5.0;1.0;16.39
2785;3317;1.57;9.31;3.06;10.0;2.0;23.94
2786;3317;1.57;8.02;3.06;10.0;2.0;22.65
2787;3317;0.79;5.22;3.06;10.0;2.0;19.07
2788;3317;1.57;5.61;3.06;10.0;2.0;20.24
2790;3317;0.99;8.6;2.48;6.32;1.26;18.4
2791;3317;0.39;6.18;2.27;5.0;1.0;13.84
2793;3317;0.64;18.95;4.97;10.0;2.0;34.57
2794;3317;0.82;16.25;5.63;10.0;2.0;32.7
2795;3317;2.31;13.81;5.63;10.0;2.0;31.75
2811;3317;0.83;7.4;2.27;5.0;1.0;15.51
2814;3317;0.65;9.1;3.11;10.0;2.0;22.86
2860;3317;2.0;5.43;3.06;10.0;2.0;20.49
2861;3317;0.79;4.28;2.27;5.0;1.0;12.34
2862;3317;2.5;6.1;3.06;10.0;2.0;21.66
2863;3317;2.14;9.32;3.07;10.0;2.0;24.54
2924;3317;1.36;12.34;2.75;7.95;1.59;24.41
2925;3317;2.31;9.02;3.08;10.0;2.0;24.41
2926;3317;0.75;5.95;3.06;10.0;2.0;19.76
2937;3317;0.83;6.81;3.08;10.0;2.0;20.73
3014;3317;6.0;10.11;3.06;10.0;2.0;29.17
3318;3317;10.0;1.66;0.0;0.0;0.0;11.66
3349;3317;3.33;12.34;2.27;5.0;1.0;22.95
3798;3317;6.0;9.07;3.06;10.0;2.0;28.13
3799;3317;1.67;9.49;3.08;10.0;2.0;24.23
3962;3317;10.0;3.39;0.0;0.0;0.0;13.39
4077;3317;5.0;13.49;5.0;5.0;1.0;28.49
4138;3317;3.33;15.2;2.27;5.0;1.0;25.81
4142;3317;3.33;21.37;2.27;5.0;1.0;31.98
4149;3317;7.5;21.97;5.61;10.0;2.0;45.08
4151;3317;6.0;7.49;3.06;10.0;2.0;26.55
4187;3317;4.29;10.42;3.08;10.0;2.0;27.79
4276;3317;1.43;18.46;3.06;10.0;2.0;32.96
4304;3317;2.0;15.67;3.08;10.0;2.0;30.75
4308;3317;1.88;16.79;5.63;10.0;2.0;34.29
4309;3317;7.5;19.98;3.08;10.0;2.0;40.56
4351;3317;7.5;7.69;2.27;5.0;1.0;22.46
4352;3317;7.5;8.96;2.27;5.0;1.0;23.73
4355;3317;1.67;9.97;2.89;8.89;1.78;23.42
4357;3317;0.83;4.33;3.08;10.0;2.0;18.25
6159;3317;2.73;18.77;5.61;10.0;2.0;37.1
1659;1658;2.31;0.93;0.0;0.0;0.0;3.24
